GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000118702	20	35879489	35890238	21	5	62646	1.4544	0.072915	GHRH
ENSG00000101363	20	35918041	35945663	44	10	62655	0.065088	0.47405	MANBAL
ENSG00000197122	20	35973088	36034453	130	21	66991	1.458	0.072418	SRC
ENSG00000166619	20	36120874	36156333	53	7	67572	0.51452	0.30344	BLCAP
ENSG00000053438	20	36149617	36152092	1	1	72600	1.1474	0.1256	NNAT
ENSG00000132792	20	36322408	36500531	291	20	69190	1.9361	0.026431	CTNNBL1
ENSG00000132821	20	36531499	36573752	122	17	69564	0.89633	0.18504	VSTM2L
ENSG00000101407	20	36611409	36661870	61	11	67738	0.20828	0.41751	TTI1
ENSG00000101413	20	36661948	36720768	105	8	70723	0.47103	0.31881	RPRD1B
ENSG00000198959	20	36756863	36794980	83	12	70162	0.89543	0.18528	TGM2
ENSG00000149633	20	36838890	36889174	143	19	69108	0.40933	0.34115	KIAA1755
ENSG00000101425	20	36888551	36965907	239	46	69742	-1.003	0.84207	BPI
ENSG00000129988	20	36974759	37005665	126	19	67933	0.35093	0.36282	LBP
ENSG00000170471	20	37101459	37207504	167	17	61959	0.46944	0.31938	RALGAPB
ENSG00000182035	20	37209838	37217106	9	4	62546	1.2933	0.097946	ADIG
ENSG00000124143	20	37230577	37279678	128	23	68100	4.464	4.0219e-06	ARHGAP40
ENSG00000101438	20	37353105	37358015	4	2	68248	3.2951	0.00049186	SLC32A1
ENSG00000101442	20	37377085	37400834	97	11	69443	7.2023	2.9604e-13	ACTR5
ENSG00000101445	20	37434348	37551667	284	37	67686	8.3755	2.7504e-17	PPP1R16B
ENSG00000101447	20	37554955	37581703	61	6	70017	3.4436	0.00028705	FAM83D
ENSG00000101452	20	37590942	37668366	127	9	69824	3.9583	3.7749e-05	DHX35
ENSG00000204103	20	39314488	39317880	2	1	73173	-0.95143	0.82931	MAFB
ENSG00000198900	20	39657458	39753127	146	24	66445	2.0568	0.019853	TOP1
ENSG00000124181	20	39765600	39811629	65	17	65098	2.1936	0.014133	PLCG1
ENSG00000174306	20	39807088	39946312	243	23	67233	2.1067	0.017573	ZHX3
ENSG00000132793	20	39969560	39989222	52	12	65687	1.5742	0.057716	LPIN3
ENSG00000183798	20	39988606	39995467	20	5	67523	0.58227	0.28019	EMILIN3
ENSG00000124177	20	40030741	40247133	491	29	67631	0.72241	0.23502	CHD6
ENSG00000196090	20	40701392	41818610	3183	229	68664	4.6629	1.5592e-06	PTPRT
ENSG00000124193	20	42086568	42092245	10	4	69278	4.3124	8.0748e-06	SRSF6
ENSG00000185513	20	42136320	42179590	119	16	68429	-0.43347	0.66766	L3MBTL1
ENSG00000101049	20	42187608	42216877	85	21	68750	0.44457	0.32831	SGK2
ENSG00000101052	20	42219571	42275936	134	10	69614	-0.30024	0.618	IFT52
ENSG00000101057	20	42295754	42345136	116	10	69819	-0.58224	0.7198	MYBL2
ENSG00000124196	20	42354804	42355638	1	1	60991	-1.5796	0.9429	GTSF1L
ENSG00000124191	20	42543504	42698256	414	59	69751	1.4849	0.068788	TOX2
ENSG00000149596	20	42740335	42816218	282	35	69997	0.47142	0.31867	JPH2
ENSG00000132823	20	42825136	42839431	42	6	71048	-0.64914	0.74188	OSER1
ENSG00000124194	20	42875887	42909013	74	9	69323	0.75414	0.22538	GDAP1L1
ENSG00000197296	20	42931478	42939809	14	4	68380	1.6501	0.049459	FITM2
ENSG00000101074	20	42965626	42979875	53	4	64120	1.0756	0.14105	R3HDML
ENSG00000101076	20	42984340	43061485	219	37	70739	0.65445	0.25641	HNF4A
ENSG00000168746	20	43080624	43093984	19	6	67726	-0.85646	0.80413	C20orf62
ENSG00000124120	20	43104526	43123244	25	5	68497	1.0221	0.15336	TTPAL
ENSG00000132824	20	43124862	43150750	32	6	65070	1.5712	0.058068	SERINC3
ENSG00000168734	20	43160426	43252888	158	17	68061	0.93975	0.17367	PKIG
ENSG00000269605	20	43234346	43248126	28	8	66997	0.73389	0.23151	Z97053.1
ENSG00000196839	20	43248163	43280874	87	20	69927	0.25151	0.40071	ADA
ENSG00000064205	20	43343485	43357150	22	7	68686	0.65759	0.2554	WISP2
ENSG00000124249	20	43374421	43379675	14	5	69189	0.56713	0.28531	KCNK15
ENSG00000101098	20	43380449	43438979	103	15	69392	-0.16171	0.56423	RIMS4
ENSG00000166913	20	43514317	43537173	40	4	71021	4.6703	1.5038e-06	YWHAB
ENSG00000101104	20	43538703	43587676	90	15	70409	3.4461	0.00028434	PABPC1L
ENSG00000025772	20	43570771	43589127	19	4	71878	3.2259	0.0006278	TOMM34
ENSG00000101109	20	43595115	43708600	199	13	70624	4.4691	3.9268e-06	STK4
ENSG00000124134	20	43720951	43729753	14	4	69823	3.3547	0.00039725	KCNS1
ENSG00000175121	20	43738093	43743813	16	5	70335	3.302	0.00048004	WFDC5
ENSG00000168703	20	43752066	43753106	4	2	72929	4.1532	1.6391e-05	WFDC12
ENSG00000124102	20	43803517	43805185	15	3	72081	-0.31406	0.62326	PI3
ENSG00000124233	20	43835638	43838413	6	2	72311	-1.5271	0.93663	SEMG1
ENSG00000124157	20	43849941	43853099	10	2	73084	-0.8295	0.79659	SEMG2
ENSG00000124107	20	43880880	43883205	8	2	73016	0.0089084	0.49645	SLPI
ENSG00000124159	20	43922085	43937169	52	8	71682	2.8281	0.0023411	MATN4
ENSG00000124232	20	43935491	43945803	18	4	72567	2.3283	0.0099492	RBPJL
ENSG00000124145	20	43953928	43977064	75	9	72375	-2.1505	0.98424	SDC4
ENSG00000204070	20	43990577	44005438	28	3	71498	-0.9577	0.83089	SYS1
ENSG00000254806	20	43991840	44039250	97	7	71680	-0.37893	0.64763	SYS1-DBNDD2
ENSG00000124251	20	44002526	44036529	73	6	71964	-0.38526	0.64998	TP53TG5
ENSG00000244274	20	44034697	44039250	7	3	63696	0.93302	0.1754	DBNDD2
ENSG00000124155	20	44044717	44054884	18	6	69836	0.86392	0.19382	PIGT
ENSG00000269549	20	44074071	44077220	14	6	71609	0.55379	0.28986	AL031663.2
ENSG00000268111	20	44095910	44107452	38	7	71837	-0.0053596	0.50214	AL031663.1
ENSG00000101443	20	44098346	44110172	43	8	71349	-0.13438	0.55345	WFDC2
ENSG00000101446	20	44141101	44144264	7	2	62191	2.1759	0.014781	SPINT3
ENSG00000243543	20	44162835	44168134	9	3	71702	2.2555	0.01205	WFDC6
ENSG00000249139	20	44165625	44176065	8	4	68387	3.1136	0.00092403	EPPIN-WFDC6
ENSG00000101448	20	44165625	44176391	9	4	68919	2.8311	0.0023194	EPPIN
ENSG00000158901	20	44179792	44207965	162	3	70951	2.3266	0.0099937	WFDC8
ENSG00000180205	20	44236578	44259907	84	9	71215	1.957	0.025175	WFDC9
ENSG00000180305	20	44258165	44259835	8	2	73173	1.8365	0.033144	WFDC10A
ENSG00000180083	20	44277202	44298909	51	6	70737	1.8561	0.031717	WFDC11
ENSG00000182931	20	44313292	44333658	49	7	71773	1.6253	0.052052	WFDC10B
ENSG00000168634	20	44330655	44337456	18	6	69114	0.72361	0.23465	WFDC13
ENSG00000149651	20	44350990	44354469	20	2	70796	0.021643	0.49137	SPINT4
ENSG00000124116	20	44376583	44420571	170	13	69308	0.50178	0.30791	WFDC3
ENSG00000101457	20	44420576	44440066	47	9	66161	0.034635	0.48619	DNTTIP1
ENSG00000175063	20	44441215	44445596	5	3	64855	-0.66811	0.74797	UBE2C
ENSG00000101470	20	44451853	44462384	27	6	69606	1.6914	0.045381	TNNC2
ENSG00000124104	20	44462449	44471914	25	7	66551	1.0903	0.13779	SNX21
ENSG00000101473	20	44470360	44486045	40	12	67903	2.0332	0.021016	ACOT8
ENSG00000132801	20	44486256	44507761	74	9	68959	1.9213	0.027345	ZSWIM3
ENSG00000168612	20	44509866	44513905	10	4	58691	2.1468	0.015904	ZSWIM1
ENSG00000149634	20	44515128	44516274	3	1	53986	1.7938	0.03642	SPATA25
ENSG00000124257	20	44517264	44519926	5	2	63174	1.6094	0.053763	NEURL2
ENSG00000064601	20	44518783	44527459	17	4	70762	1.6896	0.045555	CTSA
ENSG00000100979	20	44527399	44540794	29	10	67793	2.2015	0.013851	PLTP
ENSG00000100982	20	44563267	44576662	24	8	66527	2.5227	0.0058237	PCIF1
ENSG00000198026	20	44577292	44600833	65	15	64481	2.4955	0.0062893	ZNF335
ENSG00000100985	20	44637547	44645200	19	4	70190	0.068269	0.47279	MMP9
ENSG00000124140	20	44650356	44688784	123	16	68247	2.0659	0.01942	SLC12A5
ENSG00000124160	20	44689624	44718591	52	9	67259	1.8162	0.034672	NCOA5
ENSG00000101017	20	44746911	44758502	22	8	67510	4.2638	1.0051e-05	CD40
ENSG00000149654	20	44802372	44937137	294	39	68822	-0.089545	0.53568	CDH22
ENSG00000080189	20	44978167	44993043	16	5	68507	-0.82842	0.79628	SLC35C2
ENSG00000062598	20	44994688	45061704	78	10	67929	-0.033555	0.51338	ELMO2
ENSG00000198185	20	45129701	45142198	23	6	64154	-0.36266	0.64157	ZNF334
ENSG00000149635	20	45169585	45179213	30	10	65992	1.1316	0.1289	OCSTAMP
ENSG00000158296	20	45186463	45304714	290	50	69753	0.45859	0.32326	SLC13A3
ENSG00000172315	20	45313004	45318418	12	6	66743	-0.66017	0.74543	TP53RK
ENSG00000197496	20	45338126	45364965	64	10	68431	-1.0133	0.84455	SLC2A10
ENSG00000064655	20	45523263	45817492	899	88	70094	1.4482	0.07378	EYA2
ENSG00000101040	20	45837859	45985567	203	31	70034	1.8932	0.029164	ZMYND8
ENSG00000267882	20	45947246	45949467	4	2	68988	0.01649	0.49342	AL031666.2
ENSG00000124151	20	46130601	46285621	322	17	70883	0.29334	0.38463	NCOA3
ENSG00000196562	20	46285092	46415360	541	79	70197	0.61046	0.27078	SULF2
ENSG00000124126	20	47240790	47444420	676	33	69643	0.13809	0.44508	PREX1
ENSG00000124198	20	47538427	47653230	244	19	70242	2.3775	0.0087163	ARFGEF2
ENSG00000124207	20	47662849	47713489	110	10	70642	2.9251	0.0017218	CSE1L
ENSG00000124214	20	47729878	47804904	142	16	70184	2.924	0.001728	STAU1
ENSG00000124228	20	47835884	47860614	80	10	69541	1.0309	0.1513	DDX27
ENSG00000124201	20	47854483	47894963	131	12	71081	1.0797	0.14013	ZNFX1
ENSG00000158445	20	47980414	48099184	401	38	68069	4.3406	7.1052e-06	KCNB1
ENSG00000124212	20	48120411	48184683	113	30	68146	6.1094	5e-10	PTGIS
ENSG00000158470	20	48249482	48330415	174	15	69691	-0.11992	0.54773	B4GALT5
ENSG00000197818	20	48429250	48508779	243	22	70404	0.80959	0.20909	SLC9A8
ENSG00000158480	20	48519928	48532080	37	7	69699	0.42084	0.33694	SPATA2
ENSG00000124226	20	48552948	48570429	40	8	69198	0.57253	0.28348	RNF114
ENSG00000124216	20	48599536	48605423	26	3	73173	1.1236	0.1306	SNAI1
ENSG00000244687	20	48697661	48732496	65	8	70214	-0.69725	0.75718	UBE2V1
ENSG00000124208	20	48697661	48770174	119	14	69682	-1.0557	0.85445	TMEM189-UBE2V1
ENSG00000240849	20	48697663	48770335	119	14	69682	-1.0557	0.85445	TMEM189
ENSG00000172216	20	48807376	48809212	1	1	73173	-0.70888	0.7608	CEBPB
ENSG00000196396	20	49126891	49201299	173	23	64000	1.1808	0.11884	PTPN1
ENSG00000042062	20	49202645	49308065	315	40	69649	0.010303	0.49589	FAM65C
ENSG00000124171	20	49348081	49373332	64	12	66161	0.5217	0.30094	PARD6B
ENSG00000124243	20	49411431	49493714	286	27	71236	-0.39694	0.6543	BCAS4
ENSG00000101126	20	49505585	49547958	92	12	69993	0.82499	0.20469	ADNP
ENSG00000000419	20	49551404	49575092	30	7	68834	0.089473	0.46435	DPM1
ENSG00000124217	20	49575363	49577820	4	2	60568	1.334	0.091105	MOCS3
ENSG00000026559	20	49620193	49639666	49	9	71271	3.4283	0.00030369	KCNG1
ENSG00000101096	20	50003494	50179370	496	76	69397	0.77594	0.21889	NFATC2
ENSG00000054793	20	50213053	50385173	736	33	68639	0.65048	0.25769	ATP9A
ENSG00000101115	20	50400581	50419059	74	15	68120	1.4362	0.075476	SALL4
ENSG00000020256	20	50668202	50820847	554	43	71132	1.1738	0.12024	ZFP64
ENSG00000182463	20	51588946	52111869	1344	164	68749	2.6541	0.0039763	TSHZ2
ENSG00000227164	20	52105495	52106164	1	1	73173	1.1881	0.1174	AL354993.1
ENSG00000171940	20	52183604	52226446	81	22	70084	0.61074	0.27069	ZNF217
ENSG00000064787	20	52553316	52687304	563	40	69976	-1.2874	0.90102	BCAS1
ENSG00000019186	20	52769988	52790512	103	19	68040	0.30097	0.38172	CYP24A1
ENSG00000101132	20	52824386	52844591	47	10	68739	0.57795	0.28165	PFDN4
ENSG00000101134	20	53092136	53267710	424	29	64084	1.3874	0.082661	DOK5
ENSG00000054803	20	54572496	54580528	8	4	68196	0.73189	0.23212	CBLN4
ENSG00000124089	20	54823788	54824871	2	1	73173	1.6399	0.050516	MC3R
ENSG00000124098	20	54933971	54943719	31	5	63417	1.3686	0.085565	FAM210B
ENSG00000087586	20	54944445	54967393	44	15	65811	-0.24005	0.59485	AURKA
ENSG00000101138	20	54967427	54979518	28	9	65106	-0.55507	0.71058	CSTF1
ENSG00000087589	20	54987168	55034396	122	20	66523	1.2708	0.10191	CASS4
ENSG00000022277	20	55043647	55093943	108	9	67683	0.81809	0.20665	RTFDC1
ENSG00000124091	20	55066548	55100981	83	8	68647	0.66501	0.25302	GCNT7
ENSG00000124103	20	55092243	55101198	19	5	68326	0.7769	0.21861	FAM209A
ENSG00000213714	20	55108302	55111576	7	2	68854	-1.2704	0.89804	FAM209B
ENSG00000087510	20	55204358	55214339	14	6	64877	0.43724	0.33097	TFAP2C
ENSG00000101144	20	55743804	55841685	327	24	68608	0.95283	0.17034	BMP7
ENSG00000054796	20	55904815	55919050	36	4	61310	1.6271	0.051853	SPO11
ENSG00000101146	20	55926066	55954267	103	8	60708	1.6993	0.04463	RAE1
ENSG00000256222	20	55933496	55934878	8	1	60552	1.7247	0.042289	MTRNR2L3
ENSG00000132819	20	55966463	55984389	47	10	67080	1.0997	0.13574	RBM38
ENSG00000124092	20	56071035	56100708	93	21	67387	1.0539	0.14597	CTCFL
ENSG00000124253	20	56136136	56141513	25	8	67163	2.0144	0.021982	PCK1
ENSG00000124256	20	56178902	56195632	46	15	69198	0.62569	0.26576	ZBP1
ENSG00000124225	20	56223448	56286592	222	36	66976	1.0994	0.1358	PMEPA1
ENSG00000124237	20	56725960	56736206	12	2	70872	0.74741	0.22741	C20orf85
ENSG00000124227	20	56793551	56803709	23	6	71998	-0.60082	0.72602	ANKRD60
ENSG00000124224	20	56806188	56884495	214	18	68435	-0.64407	0.74023	PPP4R1L
ENSG00000124209	20	56884752	56942563	181	22	64006	-0.64694	0.74116	RAB22A
ENSG00000124164	20	56964178	57026157	164	17	67493	0.62907	0.26465	VAPB
ENSG00000198768	20	57034157	57090187	155	32	69097	0.89451	0.18552	APCDD1L
ENSG00000268941	20	57209828	57210772	5	2	68951	0.69537	0.24341	MGC4294
ENSG00000124222	20	57226328	57254582	56	10	68131	2.5922	0.004768	STX16
ENSG00000254995	20	57226490	57290466	161	21	69691	2.9854	0.0014162	STX16-NPEPL1
ENSG00000215440	20	57264187	57294294	111	16	70249	2.8029	0.0025324	NPEPL1
ENSG00000087460	20	57414773	57486247	174	36	66510	0.91645	0.17972	GNAS
ENSG00000101158	20	57556263	57570188	29	5	72245	-1.1673	0.87846	NELFCD
ENSG00000101160	20	57570240	57582302	44	8	71218	-1.8304	0.9664	CTSZ
ENSG00000101162	20	57594309	57601709	12	5	66496	-0.34779	0.636	TUBB1
ENSG00000124172	20	57600522	57607437	10	4	65555	0.46995	0.3192	ATP5E
ENSG00000101166	20	57608200	57617964	15	6	66736	0.033506	0.48664	SLMO2
ENSG00000124203	20	57766075	57834168	162	30	67152	0.22652	0.4104	ZNF831
ENSG00000124205	20	57875482	57901047	58	15	65408	0.29192	0.38517	EDN3
ENSG00000087495	20	58152564	58422766	960	78	66870	1.4653	0.071413	PHACTR3
ENSG00000196074	20	58438618	58508710	144	6	63234	-1.4313	0.92383	SYCP2
ENSG00000196227	20	58508819	58523735	10	5	61856	-1.2541	0.89509	FAM217B
ENSG00000132825	20	58511894	58515352	1	1	57091	-0.10497	0.5418	PPP1R3D
ENSG00000124215	20	58533471	58609066	186	27	64089	-2.347	0.99054	CDH26
ENSG00000176659	20	58630980	58648008	39	6	69405	-1.1782	0.88065	C20orf197
ENSG00000179242	20	59827482	60515673	2905	250	69048	2.2931	0.01092	CDH4
ENSG00000179253	20	60292562	60294804	19	9	70690	-2.1373	0.98371	RP11-429E11.3
ENSG00000130699	20	60528525	60640866	307	18	69824	0.96166	0.16811	TAF4
ENSG00000149657	20	60697517	60710434	20	3	69523	1.5473	0.060898	LSM14B
ENSG00000101182	20	60711791	60718496	15	2	71354	1.4503	0.073491	PSMA7
ENSG00000184402	20	60718822	60757540	163	11	68406	0.93696	0.17439	SS18L1
ENSG00000101181	20	60758085	60778624	104	21	69295	2.0511	0.02013	MTG2
ENSG00000101180	20	60790026	60795323	8	5	66392	0.65597	0.25592	HRH3
ENSG00000130703	20	60813580	60871268	157	16	66789	1.3193	0.093528	OSBPL2
ENSG00000130706	20	60877149	60883918	16	5	65866	1.5346	0.062447	ADRM1
ENSG00000130702	20	60883011	60942368	264	21	67860	2.0275	0.021305	LAMA5
ENSG00000171858	20	60962172	60963576	4	2	66657	0.24954	0.40147	RPS21
ENSG00000149679	20	60963688	60982341	88	12	67418	0.62329	0.26655	CABLES2
ENSG00000130701	20	60985293	61002589	53	14	67886	0.23205	0.40825	RBBP8NL
ENSG00000130700	20	61038553	61051026	41	9	71657	0.18476	0.42671	GATA5
ENSG00000174407	20	61147660	61167971	111	13	71010	0.84638	0.19867	C20orf166
ENSG00000167046	20	61272071	61274656	6	2	71780	1.9546	0.025316	RP11-93B14.6
ENSG00000101187	20	61273797	61317137	142	30	70905	0.73904	0.22994	SLCO4A1
ENSG00000101188	20	61340189	61394123	221	31	65652	-1.0743	0.85866	NTSR1
ENSG00000101189	20	61427805	61431945	15	6	69042	1.1849	0.11802	MRGBP
ENSG00000060491	20	61436187	61445352	41	8	69651	1.4643	0.071563	OGFR
ENSG00000092758	20	61447596	61472511	132	27	68327	1.5758	0.057536	COL9A3
ENSG00000101190	20	61472467	61493115	71	8	68000	1.7041	0.044184	TCFL5
ENSG00000101191	20	61509090	61569304	178	24	66140	3.1851	0.00072355	DIDO1
ENSG00000101193	20	61569471	61576996	16	5	66298	1.805	0.03554	GID8
ENSG00000101194	20	61584052	61599949	54	13	66605	-0.50845	0.69443	SLC17A9
ENSG00000149658	20	61826781	61847586	46	6	69800	1.6988	0.044679	YTHDF1
ENSG00000101197	20	61867235	61871859	25	6	68767	-0.68665	0.75385	BIRC7
ENSG00000101198	20	61872136	61904046	185	27	68400	-0.65688	0.74437	NKAIN4
ENSG00000101199	20	61904137	61921142	43	4	71277	0.99885	0.15893	ARFGAP1
ENSG00000101203	20	61924538	61966203	129	14	66899	2.6297	0.0042729	COL20A1
ENSG00000101204	20	61975420	62009753	194	36	67041	1.6689	0.047568	CHRNA4
ENSG00000075043	20	62037542	62103993	259	26	70554	1.2045	0.11419	KCNQ2
ENSG00000101210	20	62119366	62130505	52	14	69554	3.6464	0.00013295	EEF1A2
ENSG00000125534	20	62152077	62153559	4	2	72252	1.4324	0.076011	PPDPF
ENSG00000101213	20	62159778	62168723	24	5	69127	2.0384	0.020753	PTK6
ENSG00000125508	20	62172163	62178857	21	5	69547	1.9918	0.023194	SRMS
ENSG00000125531	20	62184373	62188061	9	3	70307	1.6383	0.050678	C20orf195
ENSG00000130589	20	62189439	62205592	68	14	68049	1.7227	0.04247	HELZ2
ENSG00000101216	20	62218955	62258394	154	16	67159	2.2673	0.011687	GMEB2
ENSG00000197457	20	62271061	62284780	32	8	66783	2.4887	0.0064113	STMN3
ENSG00000258366	20	62289163	62328416	166	19	67248	1.4234	0.077312	RTEL1
ENSG00000026036	20	62290653	62330037	171	19	67331	1.5367	0.062181	RTEL1-TNFRSF6B
ENSG00000243509	20	62328021	62330037	10	2	70299	2.2984	0.010769	TNFRSF6B
ENSG00000101246	20	62329996	62339377	14	2	70321	2.341	0.0096168	ARFRP1
ENSG00000197114	20	62338817	62367494	71	7	68345	2.7378	0.003093	ZGPAT
ENSG00000273154	20	62340216	62370456	76	7	68655	2.7785	0.0027304	RP4-583P15.15
ENSG00000203896	20	62366815	62370456	8	2	69710	2.8998	0.001867	LIME1
ENSG00000273047	20	62369623	62371751	5	2	67633	2.9303	0.0016931	RP4-583P15.14
ENSG00000125520	20	62371214	62374858	11	3	70655	3.0785	0.0010402	SLC2A4RG
ENSG00000130584	20	62375019	62462597	377	22	70759	0.612	0.27027	ZBTB46
ENSG00000183260	20	62492566	62494341	6	2	73156	2.4774	0.0066173	ABHD16B
ENSG00000268858	20	62492879	62493217	1	1	73173	2.4742	0.006676	C20ORF135
ENSG00000101150	20	62496596	62522898	65	11	68928	1.297	0.09731	TPD52L2
ENSG00000101152	20	62526518	62567384	136	14	69375	1.2505	0.10556	DNAJC5
ENSG00000198276	20	62571186	62587769	32	11	67616	1.1498	0.12511	UCKL1
ENSG00000267848	20	62585007	62585495	1	1	46243	1.5443	0.06126	AL118506.1
ENSG00000196700	20	62588055	62680113	181	16	68237	1.7416	0.040794	ZNF512B
ENSG00000130590	20	62605466	62611361	16	2	69959	0.76766	0.22134	SAMD10
ENSG00000101161	20	62612488	62664453	94	11	67591	1.1878	0.11745	PRPF6
ENSG00000203883	20	62679076	62680994	3	2	67297	2.329	0.0099301	SOX18
ENSG00000171703	20	62681189	62703700	61	13	68376	2.1447	0.015988	TCEA2
ENSG00000171700	20	62704534	62711323	10	4	67638	0.13343	0.44693	RGS19
ENSG00000125510	20	62711526	62731996	35	8	63925	1.1893	0.11716	OPRL1
ENSG00000171695	20	62714733	62715712	3	1	73173	0.81297	0.20812	C20orf201
ENSG00000125522	20	62737173	62738524	5	2	72034	-0.78387	0.78344	NPBWR2
ENSG00000196132	20	62783144	62873604	256	39	67087	1.0397	0.14924	MYT1
ENSG00000203880	20	62887094	62926855	80	9	69408	-0.50247	0.69233	PCMTD2
ENSG00000256715	21	14741931	14745386	3	1	68884	1.2693	0.10217	AL050302.1
ENSG00000166351	21	14982498	15013906	1	1	65738	-0.10321	0.5411	POTED
ENSG00000188992	21	15481134	15583166	345	19	70656	-0.67711	0.75083	LIPI
ENSG00000185272	21	15588451	15600693	63	10	71214	0.44414	0.32847	RBM11
ENSG00000155304	21	15743436	15755805	45	9	73018	-0.28468	0.61206	HSPA13
ENSG00000155307	21	15857549	15955723	358	36	69447	0.20416	0.41911	SAMSN1
ENSG00000243440	21	15964251	16031142	179	19	65278	0.25472	0.39947	AF165138.7
ENSG00000180530	21	16333556	16437321	175	23	69925	3.9336	4.1846e-05	NRIP1
ENSG00000155313	21	17102344	17252377	278	10	70316	0.77396	0.21948	USP25
ENSG00000232560	21	18811208	18821503	28	7	65268	0.27945	0.38995	C21orf37
ENSG00000154639	21	18884700	18965897	219	24	69849	2.2046	0.01374	CXADR
ENSG00000154640	21	18965971	18985265	21	6	67364	1.4061	0.07984	BTG3
ENSG00000154642	21	19161284	19191703	45	8	71957	1.1798	0.11904	C21orf91
ENSG00000154645	21	19273580	19639690	1106	100	68810	0.10956	0.45638	CHODL
ENSG00000154646	21	19641433	19858197	625	72	70840	0.67991	0.24828	TMPRSS15
ENSG00000154654	21	22370633	22915650	1726	98	69763	1.2142	0.11234	NCAM2
ENSG00000154719	21	26957968	26979829	87	5	71958	0.49633	0.30983	MRPL39
ENSG00000154721	21	27011584	27089874	198	23	69687	1.8329	0.033411	JAM2
ENSG00000154723	21	27088815	27107984	26	7	69023	1.5118	0.065295	ATP5J
ENSG00000154727	21	27106881	27144771	47	7	69240	1.2821	0.099905	GABPA
ENSG00000142192	21	27252861	27543446	724	57	70010	2.1041	0.017686	APP
ENSG00000166265	21	27838528	27945603	320	55	68988	0.32899	0.37108	CYYR1
ENSG00000154734	21	28208066	28217728	36	7	69096	-0.427	0.66531	ADAMTS1
ENSG00000154736	21	28290231	28338832	143	16	69433	1.751	0.039973	ADAMTS5
ENSG00000156239	21	30244513	30257693	50	6	71142	1.5901	0.055907	N6AMT1
ENSG00000198862	21	30300466	30365270	116	16	68926	2.5246	0.0057921	LTN1
ENSG00000156253	21	30376705	30391699	23	6	68602	3.1155	0.0009182	RWDD2B
ENSG00000156256	21	30396950	30426809	40	11	66227	2.6653	0.0038454	USP16
ENSG00000156261	21	30428126	30446118	29	9	67424	3.2429	0.00059165	CCT8
ENSG00000156265	21	30449792	30548210	293	15	70274	2.6067	0.0045714	MAP3K7CL
ENSG00000156273	21	30566392	31003071	800	53	68015	2.2947	0.010874	BACH1
ENSG00000171189	21	30909254	31312351	1181	54	68271	0.67429	0.25006	GRIK1
ENSG00000183653	21	30968360	31003067	118	17	67289	-0.36311	0.64174	GRIK1-AS2
ENSG00000156282	21	31538241	31538971	1	1	73173	1.8305	0.03359	CLDN17
ENSG00000156284	21	31586324	31588391	4	2	70151	-0.16073	0.56385	CLDN8
ENSG00000188694	21	31653629	31655276	5	2	69372	-0.52216	0.69922	KRTAP24-1
ENSG00000232263	21	31661463	31661832	2	1	73173	-0.71943	0.76406	KRTAP25-1
ENSG00000197683	21	31691452	31692607	5	2	72218	-1.5547	0.93999	KRTAP26-1
ENSG00000206107	21	31709331	31710012	2	1	71669	-1.0411	0.85108	KRTAP27-1
ENSG00000182816	21	31743709	31744557	5	3	69627	-2.5018	0.99382	KRTAP13-2
ENSG00000198390	21	31768392	31769136	1	1	73173	0.11127	0.4557	KRTAP13-1
ENSG00000186971	21	31802572	31803216	4	1	70712	0.98862	0.16142	KRTAP13-4
ENSG00000186970	21	31812597	31813070	3	2	72491	0.3469	0.36433	KRTAP15-1
ENSG00000184351	21	31852018	31852663	1	1	73173	0.8306	0.2031	KRTAP19-1
ENSG00000186965	21	31859362	31859755	1	1	73173	0.83663	0.2014	KRTAP19-2
ENSG00000244025	21	31863782	31864275	1	1	73173	0.81024	0.2089	KRTAP19-3
ENSG00000186967	21	31869142	31869451	1	1	73173	1.0907	0.1377	KRTAP19-4
ENSG00000186977	21	31873975	31874435	2	1	57969	0.47483	0.31745	KRTAP19-5
ENSG00000186925	21	31913854	31914183	1	1	73173	0.44738	0.3273	KRTAP19-6
ENSG00000212938	21	31964759	31965394	1	1	73173	1.465	0.07146	KRTAP6-3
ENSG00000186924	21	31973414	31973612	2	1	68418	0.36752	0.35661	KRTAP22-1
ENSG00000184724	21	31985750	31986249	1	1	73173	1.5194	0.06433	KRTAP6-1
ENSG00000244624	21	31988750	31989003	1	1	58749	0.46658	0.3204	KRTAP20-1
ENSG00000231068	21	32090843	32091095	1	1	73173	1.4887	0.06828	KRTAP21-3
ENSG00000187026	21	32119112	32119551	1	1	73173	0.79468	0.2134	KRTAP21-2
ENSG00000183640	21	32185016	32185570	1	1	73173	-1.8578	0.9684	KRTAP8-1
ENSG00000182591	21	32252966	32253874	2	1	73173	0.29775	0.38295	KRTAP11-1
ENSG00000206102	21	32410478	32410795	1	1	73173	1.3446	0.08937	KRTAP19-8
ENSG00000156299	21	32490734	32932290	1286	108	68269	2.3048	0.010588	TIAM1
ENSG00000142168	21	33031935	33041244	18	6	65835	0.96183	0.16807	SOD1
ENSG00000156304	21	33043346	33104388	123	15	65229	0.61362	0.26973	SCAF4
ENSG00000142149	21	33245628	33416946	550	53	70627	2.4608	0.0069311	HUNK
ENSG00000159055	21	33640530	33651380	11	3	72811	0.57543	0.2825	MIS18A
